Image_Source,Marque,Description,Prix,Taille,Lien,Vetement,label
https://d2hnh3d6vfy9oz.cloudfront.net/DyseP_6oK8IlgaQGGjPHLeUrke8KU_1Wt-NONMijvA4/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3dpbHU2ZzRn/ZHgwcTR2dXZ5bmow/cmRsam9ybmk,Narah Soleigh,Lina tank top - black,"45,00 €",XS S M L XL,https://www.wedressfair.fr/collections/lina-tank-top-black-narah-soleigh,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/4l5PUtBly5QulXxKmgp0vci4p7crYHZvyUimkVy9dko/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzIwNDZwNXRh/NnJhYWVmbXV5YXlt/Yjl3eWdrdms,Clotsy Brand,T-shirt basic blue,"29,90 €",S M L XL XXL,https://www.wedressfair.fr/collections/t-shirt-basic-blue-clotsy-brand,T-shirt,3
https://d2hnh3d6vfy9oz.cloudfront.net/eNslaxDpLFcmSafh0eldJObGTmAUTZqS6076nLx7THE/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2dra2RiMWJl/aGphbGF0ZjVjdHAx/aWt6dWltM3A,Wote,Rundhals t-shirt aus organic cotton,"40,00 €",S M L,https://www.wedressfair.fr/collections/rundhals-t-shirt-aus-organic-cotton-wote,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/vP5Tk7NENYchmPqQPvtoL5vLGBFtlhrVVbsla1B_qU0/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzhtOXVrYWVu/MjU1YWF0ZWZxc21o/NXlkcXg0cmo,Wote,Tanktop aus organic cotton,"40,00 €",S M L,https://www.wedressfair.fr/collections/tanktop-aus-organic-cotton-wote-blau,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/7eRBQz7mz6fgXBWjwTQuaKWMC5qupO8F4VzhC8Pk50E/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3Fydnhqd21i/dHh3NDhnNm1hdGU1/N20xYTY3ZnQ,Nordlicht,Ripptop inja | dunkelgrün,"35,00 €",XS S M L XL,https://www.wedressfair.fr/collections/ripptop-inja-dunkelgrun-nordlicht,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/ktsVx0ZqnGVHOudgmXXq2odkedUSamiknRzVRU9ggXE/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3FsdGZvNngy/Y2l0aHA1bW9vNDFm/MGt6ZjV5Yzg,Veja,Baskets noires wata ii low canvas black pierre,"125,00 €",36 37 38 40 41 42 43 44 45,https://www.wedressfair.fr/collections/baskets-noires-wata-ii-low-canvas-black-pierre-veja,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/yyd8wIhc0_Sjb2W6DgQq1Z46eGkOHWrPuirs00ANRb0/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3k5OGYzZjdv/a21idjl5dzU2ajQx/aXFtM2tzYjI,Genuins,Sandales beige en cuir certifié - hawaii leather sand,"59,00 €",35 36 37 38 39 40 41,https://www.wedressfair.fr/collections/sandales-beige-en-cuir-certifie-hawaii-leather-sand-genuins,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/5IvgcfQH_5MArRyspqPZMpep809VXHXEV3rdBkbyyeQ/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2t3MWF5eGwz/aW95Z2pzMDQ0c3R5/NGQ5dW0xejY,Genuins,Sandales vertes en cuir certifié - rosas verde,"64,00 €",36 37 38 39 40 41,https://www.wedressfair.fr/collections/sandales-vertes-en-cuir-certifie-rosas-verde-genuins,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/sNZTggMNVVA43uJg-KE5YtZUBvBKLTv6ds-mMwRu73w/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2ZuaDM2dzJo/cXllamZrdGY2M3p2/YTY4bWxuZmY,People Tree,T-shirt col rond blanc en coton bio - gaia,"35,00 €",S M L XL,https://www.wedressfair.fr/collections/t-shirt-col-rond-blanc-en-coton-bio-gaia-people-tree,T-shirt,3
https://d2hnh3d6vfy9oz.cloudfront.net/VWSADQQ8d4C9LEwjqerOJA5HVW1UeM34BRfIjZIQWik/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2dtcm9ycXg4/YmVxb2o2ZnhreXk4/aWdpOXJ5M2g,Jan'n June,T-shirt noir col ballerine en coton bio - aloe,"39,00 €",XS S M L XL,https://www.wedressfair.fr/collections/t-shirt-noir-col-ballerine-en-coton-bio-aloe-jan-n-june,T-shirt,3
https://d2hnh3d6vfy9oz.cloudfront.net/IV2ez58DSm8ANTjDbycgGb6hR0G-pislGFBAXLpKjB0/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3puaWt4OTh2/dnl3ZTBqMmN3cTRt/MjBpazR6Z2g,Kings of Indigo,Débardeur col ras le cou marine en recyclé - alouette,"49,00 €",XS S M L XL,https://www.wedressfair.fr/collections/debardeur-col-ras-le-cou-marine-en-recycle-alouette-kings-of-indigo,Débardeur,2
https://d2hnh3d6vfy9oz.cloudfront.net/Esv9_baoyrG63AJntc9kEjTHEEzYwe7hksZANBZK1yA/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2pwbXZlaTJs/Z3dmbmpoYzB6MjA3/YWs3dG15MDI,Kings of Indigo,T-shirt col v ample marine en recyclé - amarissa,"49,00 €",XS S M L,https://www.wedressfair.fr/collections/t-shirt-col-v-ample-marine-en-recycle-amarissa-kings-of-indigo,T-shirt,3
https://d2hnh3d6vfy9oz.cloudfront.net/gmYU40MvMsQWiAopHeob0VNbttZ0rava1-MuGJowIHU/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3RxdHk3d3Jn/MWJsanJ2cDZ2c3kw/cGE1dzEydXM,Colorful Standard,T-shirt oversize vieux rose en coton bio - women oversized t-shirt rosewood mist,"35,00 €",XS S M L,https://www.wedressfair.fr/collections/t-shirt-oversize-vieux-rose-en-coton-bio-women-oversized-t-shirt-rosewood-mist-colorful-standard,T-shirt,3
https://d2hnh3d6vfy9oz.cloudfront.net/loiIRfE4t4xFnAzTaPm5zmk5uxj6W0Ud2A3Lsczq4uc/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2hwZnVqZjk2/bjE2ZGR1OGFyZXM2/c21wa3RuMTE,Thinking Mu,T-shirt vert imprimé en coton bio - here comes the sun parrot green t-shirt,"44,00 €",XS S M L XL,https://www.wedressfair.fr/collections/t-shirt-vert-imprime-en-coton-bio-here-comes-the-sun-parrot-green-t-shirt-thinking-mu,T-shirt,3
https://d2hnh3d6vfy9oz.cloudfront.net/DIRbLoHDMSFhCwNyeZvx0cqPmhKPAXhD8Qn3_Qlhy0U/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3NnbXo1Ym42/ampqZ3RmaXB5ZHRy/a2RkOGh1dGg,Colorful Standard,T-shirt oversize marron en coton bio - women oversized t-shirt cinnamon brown,"35,00 €",S M L XL,https://www.wedressfair.fr/collections/t-shirt-oversize-marron-en-coton-bio-women-oversized-t-shirt-cinnamon-brown-colorful-standard,T-shirt,3
https://d2hnh3d6vfy9oz.cloudfront.net/Ri1nGIrEcWV6Gh31HWRVvONC-k9yGrZMTF8L-TWqjOI/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzVrb3ZqazBx/ZnRqdzljbWp4OHVi/MHJoMDZjZDA,Kings of Indigo,T-shirt col v rouille en coton bio - amarissa terracotta,"54,00 €",XS S M L,https://www.wedressfair.fr/collections/t-shirt-col-v-rouille-en-coton-bio-amarissa-terracotta-kings-of-indigo,T-shirt,3
https://d2hnh3d6vfy9oz.cloudfront.net/-gISkjVkn0w_0jCGMazZNnasxfgRU2S01AZN2EaYb6k/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2RtcmJ4anh3/M2Juc25hNW80MHI1/Y3BodDN4a3o,Jan'n June,Cardigan beige en ecovero - cascais almond,"90,00 €",S,https://www.wedressfair.fr/collections/cardigan-beige-en-ecovero-cascais-almond-jan-n-june,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/mvqXm9eeqV65oxH5KbYjm9KCfKIe9XZYoR-0HhMv8PM/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3lqc3ZzYnQ4/NjhqNDkxdnAyZ2dp/ODhudXg4bzQ,Armedangels,Casquette sable en coton bio - yenaas bold sand stone,"39,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/casquette-sable-en-coton-bio-yenaas-bold-sand-stone-armedangels,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/ed4Y_S1T-OQP8YieqLoeljzEZGpUZilorJPP5cmYqK4/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2MwNzM2ZHhk/M2tlaGVlaDU2Z2Vv/bjI1MGV5eGI,Armedangels,Casquette verte en coton bio - yenaas bold bright lime,"39,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/casquette-verte-en-coton-bio-yenaas-bold-bright-lime-armedangels,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/bSqEOnQxTDTB5cTfWhZfCiQZu79gCJTp5EHms00C_YA/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzk1NzY1cTA1/azd5ZTVmMjZpcTdq/YWM0MTUxaWY,Armedangels,Casquette violette en coton bio - yenaas bold vibrant violet,"39,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/casquette-violette-en-coton-bio-yenaas-bold-vibrant-violet-armedangels,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/HGH7wg9lL1D_YeS_tHjmysm5SDiloQWTVZJxXMmkmBc/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3NnNzRsdDc5/YjF1MzFla3FtbGM3/MTA0eHZuMmw,Colorful Standard,Lunettes de soleil en acetate biodegradable - 01 deep black solid orange,"100,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/lunettes-de-soleil-en-acetate-biodegradable-01-deep-black-solid-orange-colorful-standard,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/IZQRF5T916TYP-4QPN_pOryHEdP3a3PY2J0XukgQ9Nw/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3U5dW9jYThh/amxhNnY3OWtqZzZh/Z3Q3cXQzNXE,Rotholz,Women's ribbed lounge pant black,"119,00 €",XS S M L,https://www.wedressfair.fr/collections/women-s-ribbed-lounge-pant-black-rotholz,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/obw5zKiX7b39jXmqVKDX-UHjx3oN4hq5VrEkAREcnm0/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL25oaHQwYmlv/aGp3a3ozNTkxYzI2/c3dweWNteDc,Rotholz,Unisex relaxed pant black check,"139,00 €",XS S M L XL XXL,https://www.wedressfair.fr/collections/unisex-relaxed-pant-black-check-rotholz-w,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/57DlXnE7ilbuETIsd74bDcLi8BfmSbFzZaqq0puL_v4/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2Qxd3l2N3Jk/OGNuc2F4amIzb20z/NGgwd2F4c2s,Bleu Tango,"Robe longue motif animalier ""girafe"" toxic","200,00 €",34 36 38 40 42,https://www.wedressfair.fr/collections/robe-longue-motif-animalier-girafe-toxic-bleu-tango,Robe,1
https://d2hnh3d6vfy9oz.cloudfront.net/59QfuF4xDSLePN0tuSDiYVS-a5bwwXGfwYKmPjU-dww/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3plZXZuc25w/enVtdTJuNm5zeHo5/bjJuYmo5Z3M,Bleu Tango,"Robe cocktail unie ""girafon""","190,00 €",34 36 38 40 42,https://www.wedressfair.fr/collections/robe-cocktail-unie-girafon-bleu-tango-noir-charbon,Robe,1
https://d2hnh3d6vfy9oz.cloudfront.net/3BOa0PqI4uMIK9kIHv0MDVfZzmCfyiHV5yOQSCWUka4/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL296ajlraTR0/YXgyd2M4YmRpcjZr/djBxeDViM3I,Rotholz,Kaftan dress olive/sand stripe,"149,00 €",XS S M L,https://www.wedressfair.fr/collections/kaftan-dress-olive-sand-stripe-rotholz,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/HBbjdhbMl5RewEGne0yv4TSiAosZM33WrE6wAc6-Xk0/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3JvcWM4cGs5/anAydnJzdzVzMDJ5/NWE1ZnVnYmQ,Svetlana K,Robe adèle - bleu jean,"165,00 €",Taille 1 Taille 2 Taille 3,https://www.wedressfair.fr/collections/robe-adele-bleu-jean-svetlana-k,Robe,1
https://d2hnh3d6vfy9oz.cloudfront.net/TDx7fhhAeJH0XaAAe12Ku9LPN0DPMbPKRkKMYegbw3g/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL25obXhzcWg3/aXk5a285NGtzMThi/dXZiN3Q1Mjk,Svetlana K,Robe adèle - gris,"165,00 €",Taille 1 Taille 2 Taille 3,https://www.wedressfair.fr/collections/robe-adele-gris-svetlana-k,Robe,1
https://d2hnh3d6vfy9oz.cloudfront.net/XMwS2eauYQNsIFD1jx7nxChvC_TdrPpkLQc5DsS17mw/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzRrZHFuZXpn/cHJjcm4yM2dodzA4/OTZ1ZmZjYXI,My Tailor is Joh,La robe portefeuille coton vert parenthèse,"235,00 €",36 38 40 42,https://www.wedressfair.fr/collections/la-robe-portefeuille-coton-vert-parenthese-my-tailor-is-joh,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/bSS7kPthB--acjHAkr0Y_WuhW9CdmJgwtcTB2w_ec-Q/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzRxNWt6eHRx/Y2dkYnN3a3Zxazls/bmtsaGx0NWg,My Tailor is Joh,La robe portefeuille coton bleu marine parenthèse,"235,00 €",36 38 40 42,https://www.wedressfair.fr/collections/la-robe-portefeuille-coton-bleu-marine-parenthese-my-tailor-is-joh,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/KrBZV3XXlrcbZXRw24BRKkM3j3CahV3aH6RQC0elC18/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3NpNDQ5amFl/ZjlyazB1cGIyNnJ2/dzNzbTAyZWI,Avani,Robe victoria bleu marine,"185,00 €",XS S M L,https://www.wedressfair.fr/collections/robe-victoria-bleu-marine-avani,Robe,1
https://d2hnh3d6vfy9oz.cloudfront.net/VP-U6AwURXnUBRxYK5eShGHzSZSE2_yUU7Zt9Tk5obI/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2txOWtseXJu/c2JqYnRpbmF0ajVu/NWphNDNuZGo,Avani,Robe acacia vert bronze,"185,00 €",XS S M L,https://www.wedressfair.fr/collections/robe-acacia-vert-bronze-avani,Robe,1
https://d2hnh3d6vfy9oz.cloudfront.net/vYoINwTcVt0qlZ9I6eMMlDpZF-YSQH8uDCB_sxtZJng/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3F5dDI0Yjdv/bHYzaXdwcW04M2I5/MGE1YTM2djk,Thinking Mu,Pantalon canva droit noir en coton bio - black nele pants,"99,00 €",34 36 38 40 42 44,https://www.wedressfair.fr/collections/pantalon-canva-droit-noir-en-coton-bio-black-nele-pants-thinking-mu,Pantalon,4
https://d2hnh3d6vfy9oz.cloudfront.net/4SQAdsFjZb97fg0OJ9AxsS-JaCXsOKt-z3fIX0CRr3w/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2JieWswdmhq/dXdvdjhjc2Uyczdz/MGo4OGMxcm0,Jan'n June,Blazer noir en recyclé et tencel - durance black,"199,00 €",XS S M L,https://www.wedressfair.fr/collections/blazer-noir-en-recycle-et-tencel-durance-black-jan-n-june,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/FtbmIUz15HSHRVxiEZgTJ1k1IPQq1AIdiD2yvSvEL2Q/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3BkbWZhOGNs/bWt1ODB0ZDl4bXZo/ZjY0cHI4aDc,Thinking Mu,Trench long camel en coton bio - macarena jacket camel,"199,00 €",XS S M,https://www.wedressfair.fr/collections/trench-long-camel-en-coton-bio-macarena-jacket-camel-thinking-mu,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/kbyyGRQXHvAEnTak-FJPE064wJ_8TfvXBCDMYK_mE8I/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2F6am05c29j/OGFucTJ6NWJqdWt6/N3I2eTh3dXI,Nudie Jeans,Jean mom noir en coton bio - breezy britt aged black,"160,00 €",25/26 26/26 27/26 29/26 30/26 24/28 25/28 26/28 27/28 28/28 29/28 30/28 32/28 33/28,https://www.wedressfair.fr/collections/jean-mom-noir-en-coton-bio-breezy-britt-aged-black-nudie-jeans,Jean,7
https://d2hnh3d6vfy9oz.cloudfront.net/62gQt-vmzMZ1R4u9pCv0EyiP_lEL0ruep-9W3JyZSzE/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL20zN2l1eW11/ZDN2YThiZHd3dDA2/dHV5Y2k5aW0,Nudie Jeans,Jean droit brut en coton bio - holly western pants 70's blue denim,"160,00 €",XS S M L,https://www.wedressfair.fr/collections/jean-droit-brut-en-coton-bio-holly-western-pants-70-s-blue-denim-nudie-jeans,Jean,7
https://d2hnh3d6vfy9oz.cloudfront.net/8VUueB8rIySdynljwmzkGLOvWwyrNDOTEj7ExzQhYLM/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2plY2FreDZz/Z2QwbHllMDN4NWY2/OG9oczgxMmo,Mud Jeans,Jean droit noir en coton bio et recyclé - piper straight used black,"129,00 €",27/30 28/30 29/30 30/30 32/30,https://www.wedressfair.fr/collections/jean-droit-noir-en-coton-bio-et-recycle-piper-straight-used-black-mud-jeans,Jean,7
https://d2hnh3d6vfy9oz.cloudfront.net/m9oveVnSoNWDpP9LBp27yQpcLcT5cHRetASAh9tIHjw/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzRkdTdxazFy/NXg4cnkwZDRvM3Ix/YTZoYWc2emY,Kings of Indigo,Jean blanc ample en coton recyclé non teint - jane holo non-dyed,"119,00 €",24/30 26/30 27/30 28/30 29/30 30/30 31/30 32/30,https://www.wedressfair.fr/collections/jean-blanc-ample-en-coton-recycle-non-teint-jane-holo-non-dyed-kings-of-indigo,Jean,7
https://d2hnh3d6vfy9oz.cloudfront.net/VvXvGRgcLHMXV3NhVy57PEkpIyV54B5LggCvrLPGgMQ/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzFpb203bzhy/cmk2anVyZ2l6NjA3/NHU2b2x6bzU,Nudie Jeans,Jean ample bleu vintage en coton bio et recyclé - clean eileen 90s stone,"149,00 €",24/30 25/30 26/30 27/30 28/30 29/30 30/30 27/32 28/32 29/32 30/32 31/32,https://www.wedressfair.fr/collections/jean-ample-bleu-vintage-en-coton-bio-et-recycle-clean-eileen-90s-stone-nudie-jeans,Jean,7
https://d2hnh3d6vfy9oz.cloudfront.net/V6ASn7viSVawsEBHwFhmfaDmKRPvV-CQ_8qbvcrH6YE/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzVsNzh5cHo0/aGt0eHN5b3phdGE2/OHNweG5ndGU,Kings of Indigo,Jean skinny bleu foncé en coton bio - christina high gorbi,"139,00 €",26/30 27/30 29/30 31/30,https://www.wedressfair.fr/collections/jean-skinny-bleu-fonce-en-coton-bio-christina-high-gorbi-kings-of-indigo,Jean,7
https://d2hnh3d6vfy9oz.cloudfront.net/6ZIUD8PTVjnfgjrWchrH200OJ89ixtPLF1I4WJQI_xQ/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3NwOGZ3Z2g0/MG85YTIwbm90bWdr/bGx1NGRsZTM,Veja,Baskets v-10 cwl full-white,"165,00 €",36 37 38 39 40 41 42 43 44 45,https://www.wedressfair.fr/collections/baskets-v-10-cwl-full-white-veja,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/7XWEAzTAq9IHzQ3qg0r_k9ZitwGLnsjgHX2m5eUbKiA/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2puMG5leXJx/MmtxOWpzYWQwbWgw/djg4dHhsNDk,Colorful Standard,T-shirt oversize blanc en coton bio - women oversized t-shirt optical white,"35,00 €",M L,https://www.wedressfair.fr/collections/t-shirt-oversize-blanc-en-coton-bio-women-oversized-t-shirt-optical-white-colorful-standard,T-shirt,3
https://d2hnh3d6vfy9oz.cloudfront.net/u6d8o7mBDiFOgjpf9WPpQvOfG-_m00BjzPiYhTzraK8/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzJ2em0xeHQz/cnBzNmw3cXhucXVl/c2hibWU2dWE,Armedangels,Pull col zippé écru en coton bio non teinté - ronyaa undyed,"119,00 €",XS M,https://www.wedressfair.fr/collections/pull-col-zippe-ecru-en-coton-bio-non-teinte-ronyaa-undyed-armedangels,Pull,9
https://d2hnh3d6vfy9oz.cloudfront.net/XPD_BrA9p-e3eBuQYSfUzMz961jrOKT_z_Txokd5uS0/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzRyOGkyZHc1/a25ucWJycnBtbGJv/azV1bnBoamg,Armedangels,"Gilet vert en ecovero, coton et laine bio - damiraa soft bright lime","139,00 €",XS S M L,https://www.wedressfair.fr/collections/gilet-vert-en-ecovero-coton-et-laine-bio-damiraa-soft-bright-lime-armedangels,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/ak_tU82E0MlWrHXplVyJ0q4Ldy7IYDb14qAa2kiNq6g/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzdmN3ZwNHFn/cHZnejU1MWEzdjc4/djBrc2wwa3c,Armedangels,Pull léger écru en tencel et coton bio - laarni oatmilk,"69,00 €",M L,https://www.wedressfair.fr/collections/pull-leger-ecru-en-tencel-et-coton-bio-laarni-oatmilk-armedangels,Pull,9
https://d2hnh3d6vfy9oz.cloudfront.net/wCGtrDrSAtWO5hizkkpl6ZYRIjNGHDFZ4T41SWZQclo/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL282NWhveXdj/YXY1aXh2c3N2Y2hs/bzdveWg5ZWo,Patagonia,Banane bicolore en recyclé - ultralight mini hip wavy blue,"35,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/banane-bicolore-en-recycle-ultralight-mini-hip-wavy-blue-patagonia,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/SLWXqBI06iTdprQ-XBn42SRkqAEcSUaktRz5gYrG6K4/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3J4dThkdDhi/cjhyYWRreGdrZ3Ft/YXpxNTRvbTM,Wouf,Banane à motifs en recyclé - lola crossbody bag,"65,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/banane-a-motifs-en-recycle-lola-crossbody-bag-wouf,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/7g2VKhSnco67tHua9ZPFuXk8speaXxs4Fhx4M1l4l9M/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzlhcHdxc3Y1/cTZlemYxczM5aHBz/dGRuMzVpajk,People Tree,Pantalon large 3/4 noir en coton bio - chandre,"65,00 €",S M L XL,https://www.wedressfair.fr/collections/pantalon-large-3-4-noir-en-coton-bio-chandre-people-tree,Pantalon,4
https://d2hnh3d6vfy9oz.cloudfront.net/auHgCMNwVIw4cF_sp2u6DLxwgA5qcHKxMfXIyNqgVww/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2twMmgxeGQ5/b3Vobmw5OTF0emx4/d3M4ZWRoNjk,Armedangels,Veste bleu clair colorblock en coton bio - velitaa patched blue white,"149,00 €",XS S M L,https://www.wedressfair.fr/collections/veste-bleu-clair-colorblock-en-coton-bio-velitaa-patched-blue-white-armedangels,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/mit_Lwryil0FCkP3qx6xgSpnnJ50KkN5CrLkWOBEKWU/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL29reGhicmtn/a3J6ZXFnaGJobHhi/dHNuMWFua28,Kings of Indigo,Veste écrue en coton bio - ota,"129,00 €",S M L,https://www.wedressfair.fr/collections/veste-ecrue-en-coton-bio-ota-kings-of-indigo,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/jM0kM6mD68WDC1JGPzGUOHW2kfNgj6Gw8R7RShhBeek/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzFoZm9qNHU5/Nnd6Y3Uxd2sxZ2Yw/bW9rc3ZnNnI,Armedangels,Blouse col v à motifs en viscose ecovero - staacy ditsy floral night sky,"89,00 €",XS S L,https://www.wedressfair.fr/collections/blouse-col-v-a-motifs-en-viscose-ecovero-staacy-ditsy-floral-night-sky-armedangels,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/d6uXn47HJ_7cZPuWJLIxApfF3Pi-bbIDPR_wgq7VK8M/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3NqMjlzdzNn/eDY3MGdpamFpNjZp/MWdvNmRsM3E,Brava Fabrics,Faes gamba tank top navy,"49,90 €",XS S M L XL XXL,https://www.wedressfair.fr/collections/faes-gamba-tank-top-navy-brava-fabrics,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/i04DlnDA_2rOMB6pQ7JE27CfK5UuCYnBz6LZUzExlmw/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2RmNTBxYXVv/ZjFzeWxmdTlsN2F5/ZGt6dHp3dXA,Bleu Tango,T-shirt motif lagon,"70,00 €",XS S L,https://www.wedressfair.fr/collections/t-shirt-motif-lagon-bleu-tango,T-shirt,3
https://d2hnh3d6vfy9oz.cloudfront.net/Fb4bz0zzIDyNkMMKGuR3Gvfe-n9CDsQ_XbJRF8wx1bs/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2xjZ200b2Ry/cXVmbGg0a3BsaW53/YWk3NXVtaXE,Splice,"Tee shirt col bateau en lin ""LINDEMODABLE""","75,00 €",M L XL,https://www.wedressfair.fr/collections/tee-shirt-col-bateau-en-lin-lindemodable-splice-chataigne-intense,Other,8
